Mesh.id,mirNA
D001024,hsa-mir-194
D001024,hsa-mir-1972
D001024,hsa-mir-200b
D001024,hsa-mir-29b
D001024,hsa-mir-301a
D001024,hsa-mir-3138
D001024,hsa-mir-34a
D001024,hsa-mir-3663
D001024,hsa-mir-505
D001024,hsa-mir-513a
D001024,hsa-mir-516a
D001024,hsa-mir-575
D001024,hsa-mir-630
D001024,hsa-mir-636
D001024,hsa-mir-7
D001024,hsa-mir-9
D001022,hsa-mir-125b
D001022,hsa-mir-30b
D001022,hsa-mir-195
D001022,hsa-mir-26a
D017545,hsa-mir-1
D017545,hsa-mir-133a
D017545,hsa-mir-21
D017545,hsa-mir-29a
D017545,hsa-mir-29b
D017545,hsa-mir-29c
D017545,hsa-mir-30a
D017545,hsa-mir-30b
D017545,hsa-mir-30c
D017545,hsa-mir-30d
D017545,hsa-mir-30e
D017544,hsa-mir-126
D017544,hsa-mir-145
D017544,hsa-mir-155
D017544,hsa-mir-181b
D017544,hsa-mir-21
D017544,hsa-mir-29b
D017544,hsa-mir-103a
D017544,hsa-mir-15a
D017544,hsa-mir-205
D017544,hsa-mir-30a
D017544,hsa-mir-489
D017544,hsa-mir-9
D017544,hsa-mir-124a
D017544,hsa-mir-146a
D017544,hsa-mir-223
D001014,hsa-mir-143
D001014,hsa-mir-145
D001014,hsa-mir-195
D001014,hsa-mir-29b
D001014,hsa-mir-1
D001014,hsa-mir-22
D001014,hsa-mir-378
D001008,hsa-mir-4505
D001008,hsa-mir-663
D001008,hsa-mir-128
D001008,hsa-mir-148a
D001008,hsa-mir-148b
D001008,hsa-mir-152
D001008,hsa-mir-485
D001008,hsa-mir-509
D001008,hsa-mir-7
D001008,hsa-mir-4717
D001005,hsa-mir-15b
D016736,hsa-mir-19b
D016736,hsa-mir-20a
D000848,hsa-mir-1273d
D000848,hsa-mir-4639
D000789,hsa-mir-28
D000789,hsa-mir-155
D000783,hsa-mir-126
D000783,hsa-mir-21
D000783,hsa-mir-9
D000783,hsa-mir-143
D000783,hsa-let-7f
D000783,hsa-mir-125a
D000783,hsa-mir-130a
D000783,hsa-mir-145
D000783,hsa-mir-15b
D000783,hsa-mir-16
D000783,hsa-mir-181a
D000783,hsa-mir-181b
D000783,hsa-mir-22
D000783,hsa-mir-221
D000783,hsa-mir-23a
D000783,hsa-mir-24
D000783,hsa-mir-27b
D000783,hsa-mir-29a
D000783,hsa-mir-30b
D000783,hsa-mir-30c
D000783,hsa-mir-34a
D000783,hsa-mir-483
D000783,hsa-let-7a
D000783,hsa-let-7b
D000783,hsa-let-7c
D000783,hsa-let-7d
D000783,hsa-let-7e
D000783,hsa-let-7g
D000783,hsa-let-7i
D000783,hsa-mir-155
D000783,hsa-mir-142
D000783,hsa-mir-146a
D000783,hsa-mir-17
D000783,hsa-mir-18a
D000783,hsa-mir-19a
D000783,hsa-mir-20a
D000783,hsa-mir-222
D000783,hsa-mir-663
D000783,hsa-mir-106b
D000783,hsa-mir-28
D000783,hsa-mir-376a
D000783,hsa-mir-886
D000783,hsa-mir-106a
D000783,hsa-mir-204
D000783,hsa-mir-27a
D000783,hsa-mir-363
D000783,hsa-mir-1298
D000783,hsa-mir-133a
D000783,hsa-mir-125b
D000783,hsa-mir-347
D000783,hsa-mir-214
D000783,hsa-mir-352
D000783,hsa-mir-365
D000755,hsa-mir-34a
D000755,hsa-mir-32
D000755,hsa-mir-451
D000755,hsa-mir-140
D000755,hsa-mir-141
D000755,hsa-mir-181a
D000755,hsa-mir-29a
D000741,hsa-mir-1
D000741,hsa-mir-146b
D000741,hsa-mir-150
D000741,hsa-mir-126
D000741,hsa-mir-145
D000741,hsa-mir-199a
D000741,hsa-mir-223
D000741,hsa-mir-204
D000740,hsa-mir-144
D000740,hsa-mir-151
D000740,hsa-mir-26b
D000740,hsa-mir-34a
D000690,hsa-let-7b
D000690,hsa-mir-124a
D000690,hsa-mir-206
D000690,hsa-mir-638
D000690,hsa-mir-9
D000690,hsa-mir-338
D000690,hsa-mir-125b
D000690,hsa-mir-146a
D000690,hsa-mir-155
D000690,hsa-mir-141
D000690,hsa-mir-200a
D000690,hsa-mir-129
D000690,hsa-mir-132
D000690,hsa-mir-146b
D000544,hsa-let-7f
D000544,hsa-mir-1285
D000544,hsa-mir-107
D000544,hsa-mir-103a
D000544,hsa-mir-26b
D000544,hsa-mir-26a
D000544,hsa-mir-532
D000544,hsa-mir-143
D000544,hsa-mir-146a
D000544,hsa-mir-31
D000544,hsa-mir-590
D000544,hsa-mir-9
D000544,hsa-let-7d
D000544,hsa-let-7g
D000544,hsa-mir-125b
D000544,hsa-mir-132
D000544,hsa-mir-136
D000544,hsa-mir-137
D000544,hsa-mir-142
D000544,hsa-mir-15b
D000544,hsa-mir-181c
D000544,hsa-mir-191
D000544,hsa-mir-193b
D000544,hsa-mir-29a
D000544,hsa-mir-29b
D000544,hsa-mir-301a
D000544,hsa-mir-342
D000544,hsa-mir-483
D000544,hsa-mir-545
D000544,hsa-mir-885
D000544,hsa-mir-151
D000544,hsa-mir-161
D000544,hsa-mir-5010
D000544,hsa-mir-112
D000544,hsa-mir-206
D000544,hsa-mir-16
D000544,hsa-mir-34a
D000544,hsa-let-7a
D000544,hsa-let-7b
D000544,hsa-mir-101
D000544,hsa-mir-106b
D000544,hsa-mir-10a
D000544,hsa-mir-124
D000544,hsa-mir-148b
D000544,hsa-mir-155
D000544,hsa-mir-15a
D000544,hsa-mir-17
D000544,hsa-mir-186
D000544,hsa-mir-195
D000544,hsa-mir-200c
D000544,hsa-mir-20a
D000544,hsa-mir-21
D000544,hsa-mir-27a
D000544,hsa-mir-32
D000544,hsa-mir-33
D000544,hsa-mir-663
D000544,hsa-mir-7
D000544,hsa-mir-100
D000544,hsa-mir-103
D000544,hsa-mir-138
D000544,hsa-mir-139
D000544,hsa-mir-153
D000544,hsa-mir-18a
D000544,hsa-mir-219
D000544,hsa-mir-222
D000544,hsa-mir-296
D000544,hsa-mir-29c
D000544,hsa-mir-339
D000544,hsa-mir-34c
D000544,hsa-mir-3622b
D000544,hsa-mir-375
D000544,hsa-mir-4467
D000544,hsa-mir-505
D000544,hsa-mir-511
D000544,hsa-mir-512
D000544,hsa-mir-613
D000544,hsa-mir-212
D000544,hsa-mir-128
D000544,hsa-mir-409
D000544,hsa-mir-148a
D000544,hsa-mir-144
D000544,hsa-mir-188
D000544,hsa-let-7i
D000544,hsa-mir-210
D000544,hsa-mir-298
D000544,hsa-mir-128a
D000544,hsa-mir-197
D000544,hsa-mir-22
D000544,hsa-mir-124a
D000544,hsa-mir-363
D000505,hsa-mir-106b
D000505,hsa-mir-125b
D000505,hsa-mir-203
D000505,hsa-mir-221
D000505,hsa-mir-410
D000505,hsa-mir-575
D000505,hsa-mir-602
D000505,hsa-mir-106a
D000437,hsa-mir-146a
D018268,hsa-mir-100
D018268,hsa-mir-195
D018268,hsa-mir-34a
D018268,hsa-mir-483
D018268,hsa-mir-125b
D018268,hsa-mir-132
D018268,hsa-mir-210
D018268,hsa-mir-212
D018268,hsa-mir-205
D018268,hsa-mir-106b
D018268,hsa-mir-139
D018268,hsa-mir-148a
D018268,hsa-mir-196a
D018268,hsa-mir-1974
D018268,hsa-mir-301a
D018268,hsa-mir-301b
D018268,hsa-mir-376a
D018268,hsa-mir-376b
D018268,hsa-mir-376c
D018268,hsa-mir-424
D018268,hsa-mir-484
D018268,hsa-mir-491
D018268,hsa-mir-497
D018268,hsa-let-7a
D018268,hsa-let-7b
D018268,hsa-let-7c
D018268,hsa-let-7d
D018268,hsa-mir-1
D018268,hsa-mir-126
D018268,hsa-mir-130a
D018268,hsa-mir-133a
D018268,hsa-mir-135a
D018268,hsa-mir-137
D018268,hsa-mir-143
D018268,hsa-mir-145
D018268,hsa-mir-146a
D018268,hsa-mir-155
D018268,hsa-mir-15b
D018268,hsa-mir-16
D018268,hsa-mir-17
D018268,hsa-mir-192
D018268,hsa-mir-194
D018268,hsa-mir-200b
D018268,hsa-mir-200c
D018268,hsa-mir-203
D018268,hsa-mir-21
D018268,hsa-mir-222
D018268,hsa-mir-23b
D018268,hsa-mir-28
D018268,hsa-mir-30a
D018268,hsa-mir-335
D018268,hsa-mir-375
D018268,hsa-mir-449a
D018268,hsa-mir-449b
D018268,hsa-mir-675
D018268,hsa-mir-7
D018268,hsa-mir-184
D018268,hsa-mir-503
D018268,hsa-mir-511
D018268,hsa-mir-214
D000306,hsa-mir-100
D000306,hsa-mir-210
D000306,hsa-mir-483
D000306,hsa-mir-7
D000306,hsa-mir-142
D000306,hsa-mir-24
D000306,hsa-mir-9
D000306,hsa-mir-130a
D000306,hsa-mir-382
D000306,hsa-mir-200b
D000306,hsa-mir-203
D000306,hsa-mir-214
D000306,hsa-mir-195
D000306,hsa-mir-335
D000306,hsa-mir-503
D000306,hsa-mir-484
D000236,hsa-let-7a
D058186,hsa-mir-210
D058186,hsa-mir-494
D058186,hsa-mir-145
D058186,hsa-mir-192
D058186,hsa-mir-194
D058186,hsa-mir-200a
D058186,hsa-mir-200b
D058186,hsa-mir-200c
D058186,hsa-mir-216a
D058186,hsa-mir-216b
D058186,hsa-mir-217
D058186,hsa-mir-449a
D058186,hsa-mir-146b
D058186,hsa-mir-21
D058186,hsa-mir-204
D058186,hsa-mir-1
D058186,hsa-mir-182
D058186,hsa-mir-34a
D058186,hsa-mir-107
D058186,hsa-mir-1224
D000163,hsa-mir-29a
D000163,hsa-mir-198
D000163,hsa-mir-29b
D000163,hsa-mir-150
D000163,hsa-mir-223
D000163,hsa-mir-27b
